"","SECCION","munn","edo","edon","disloc2015","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"1",1,1,"col",6,1,6,3941,5884,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"2",2,1,"col",6,1,6,709,965,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"3",3,1,"col",6,2,2,1280,1916,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"4",4,1,"col",6,2,2,685,871,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"5",5,1,"col",6,2,2,452,619,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"6",6,1,"col",6,1,6,1475,2113,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"7",7,1,"col",6,2,2,720,937,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"8",8,1,"col",6,2,2,867,1066,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"9",9,1,"col",6,2,2,717,905,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"10",10,1,"col",6,2,2,983,1378,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"11",11,1,"col",6,2,2,506,611,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"12",12,1,"col",6,1,6,650,926,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"13",13,1,"col",6,1,6,1332,1913,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"14",14,1,"col",6,2,2,818,1149,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"15",15,1,"col",6,2,2,433,564,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"16",16,1,"col",6,2,2,477,598,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"17",17,1,"col",6,2,2,499,726,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"18",18,1,"col",6,2,2,722,900,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"19",19,1,"col",6,2,2,805,1017,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"20",20,1,"col",6,2,1,802,1074,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"21",21,1,"col",6,2,1,949,1293,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"22",22,1,"col",6,1,6,671,950,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"23",23,1,"col",6,1,3,1783,2813,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"24",24,1,"col",6,1,3,3415,5617,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"25",25,1,"col",6,2,2,902,1306,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"26",26,1,"col",6,2,2,777,1008,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"27",27,1,"col",6,2,2,603,746,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"28",28,1,"col",6,2,2,393,491,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"29",29,1,"col",6,2,2,527,664,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"30",30,1,"col",6,2,2,381,518,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"31",31,1,"col",6,2,2,818,1026,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"32",32,1,"col",6,2,1,983,1315,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"33",33,1,"col",6,2,1,1147,1493,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"34",34,1,"col",6,2,1,1011,1369,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"35",35,1,"col",6,2,1,1088,1542,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"36",36,1,"col",6,1,1,1120,1758,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"37",37,1,"col",6,1,3,1984,3045,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"38",38,1,"col",6,2,2,781,1046,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"39",39,1,"col",6,2,2,432,562,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"40",40,1,"col",6,2,2,476,608,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"41",41,1,"col",6,2,2,290,367,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"42",42,1,"col",6,2,1,421,535,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"43",43,1,"col",6,2,1,924,1240,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"44",44,1,"col",6,2,1,436,686,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"45",45,1,"col",6,2,1,1334,1836,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"46",46,1,"col",6,2,1,812,1087,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"47",47,1,"col",6,2,2,1051,1402,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"48",48,1,"col",6,2,2,895,1220,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"49",49,1,"col",6,5,2,230,295,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"50",50,1,"col",6,3,1,666,906,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"51",51,1,"col",6,2,1,650,821,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"52",52,1,"col",6,2,1,1323,1814,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"53",53,1,"col",6,2,1,1240,1712,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"54",54,1,"col",6,5,2,1588,2275,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"55",55,1,"col",6,5,2,1001,1369,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"56",56,1,"col",6,5,2,373,482,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"57",57,1,"col",6,3,1,568,746,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"58",58,1,"col",6,2,1,823,1143,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"59",59,1,"col",6,2,1,951,1347,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"60",60,1,"col",6,1,1,6625,11053,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"61",61,1,"col",6,3,3,1606,2617,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"62",62,1,"col",6,3,3,6607,11181,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"63",63,1,"col",6,5,2,978,1456,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"64",64,1,"col",6,5,2,1079,1487,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"65",65,1,"col",6,5,2,1526,2396,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"66",66,1,"col",6,5,2,1001,1366,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"67",67,1,"col",6,5,2,808,1098,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"68",68,1,"col",6,3,1,1153,1606,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"69",69,1,"col",6,3,1,2677,4199,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"70",70,1,"col",6,3,1,1010,1314,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"71",71,1,"col",6,3,1,786,1155,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"72",72,1,"col",6,3,1,650,930,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"73",73,1,"col",6,5,2,2697,4452,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"74",74,1,"col",6,5,2,1502,2327,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"75",75,1,"col",6,5,3,1008,1582,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"76",76,1,"col",6,5,3,851,1347,6,"COLIMA",1,1,"COLIMA","MIXTO(A)"
"77",77,1,"col",6,1,6,681,1003,6,"COLIMA",1,1,"COLIMA","MIXTO(A)"
"78",78,1,"col",6,1,6,107,138,6,"COLIMA",1,1,"COLIMA","MIXTO(A)"
"79",79,1,"col",6,1,6,1127,1607,6,"COLIMA",1,1,"COLIMA","MIXTO(A)"
"80",80,1,"col",6,1,6,543,771,6,"COLIMA",1,1,"COLIMA","URBANO(A)"
"81",81,1,"col",6,5,3,2530,3841,6,"COLIMA",1,1,"COLIMA","MIXTO(A)"
"82",82,1,"col",6,3,3,3420,4397,6,"COLIMA",1,1,"COLIMA","MIXTO(A)"
"83",83,1,"col",6,3,3,374,567,6,"COLIMA",1,1,"COLIMA","MIXTO(A)"
"84",84,1,"col",6,3,3,1007,1580,6,"COLIMA",1,1,"COLIMA","RURAL"
"85",85,1,"col",6,3,3,824,1170,6,"COLIMA",1,1,"COLIMA","RURAL"
