"","SECCION","ESC1","ESC2","ESC3","POB_TOT","EDON","DIS_ANT","DIS_NUEVA","URBANO","RURAL","MIXTO","prop_urban","prop_rural","prop_mixto","prop_urban_n","prop_rural_n","prop_mixto_n"
"403",18,11,11,11,1194,1,10,11,1,0,0,0.907,0.047,0.047,0.973,0,0.027
"404",19,13,13,13,1189,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"405",20,13,13,13,1192,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"406",21,13,13,13,1496,1,6,13,1,0,0,0.975,0,0.025,0.907,0.047,0.047
"407",22,13,13,13,808,1,6,13,1,0,0,0.975,0,0.025,0.907,0.047,0.047
"408",23,13,13,13,1157,1,6,13,1,0,0,0.975,0,0.025,0.907,0.047,0.047
"409",24,13,13,13,739,1,6,13,1,0,0,0.975,0,0.025,0.907,0.047,0.047
"410",25,13,13,13,1050,1,6,13,1,0,0,0.975,0,0.025,0.907,0.047,0.047
"411",26,13,13,13,1324,1,6,13,1,0,0,0.975,0,0.025,0.907,0.047,0.047
"412",27,13,13,13,634,1,6,13,1,0,0,0.975,0,0.025,0.907,0.047,0.047
"413",28,12,12,12,465,1,11,12,1,0,0,1,0,0,1,0,0
"414",29,12,12,12,1048,1,11,12,1,0,0,1,0,0,1,0,0
"415",30,13,13,13,810,1,6,13,1,0,0,0.975,0,0.025,0.907,0.047,0.047
"416",31,13,13,13,1170,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"417",32,13,13,13,1498,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"418",33,13,13,13,1036,1,6,13,1,0,0,0.975,0,0.025,0.907,0.047,0.047
"419",34,13,13,13,967,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"420",35,13,13,13,2719,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"421",36,13,13,13,1016,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"422",37,13,13,13,1250,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"423",38,13,13,13,1499,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"424",39,13,13,13,969,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"425",40,10,10,10,1473,1,10,10,1,0,0,0.907,0.047,0.047,1,0,0
"426",41,11,11,11,4718,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"427",44,11,11,11,5206,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"428",45,11,11,11,1848,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"429",46,11,11,11,2197,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"430",47,11,11,11,4267,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"431",48,11,11,11,2384,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"432",49,11,11,11,1776,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"433",50,11,11,11,1885,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"434",51,11,11,11,1243,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"435",52,11,11,11,1334,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"436",53,11,11,11,1704,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"437",54,11,11,11,1278,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"438",55,11,11,11,1197,1,6,11,1,0,0,0.975,0,0.025,0.973,0,0.027
"439",56,11,11,11,1097,1,11,11,1,0,0,1,0,0,0.973,0,0.027
"440",59,12,12,12,796,1,11,12,1,0,0,1,0,0,1,0,0
"441",60,12,12,12,1216,1,6,12,1,0,0,0.975,0,0.025,1,0,0
"442",61,12,12,12,933,1,11,12,1,0,0,1,0,0,1,0,0
"443",62,12,12,12,816,1,11,12,1,0,0,1,0,0,1,0,0
"444",161,6,6,6,6468,1,11,6,1,0,0,1,0,0,0.792,0.083,0.125
"445",162,6,6,6,1099,1,11,6,1,0,0,1,0,0,0.792,0.083,0.125
"446",163,6,6,6,850,1,11,6,1,0,0,1,0,0,0.792,0.083,0.125
"447",171,10,10,10,831,1,6,10,1,0,0,0.975,0,0.025,1,0,0
"448",172,10,10,10,833,1,6,10,1,0,0,0.975,0,0.025,1,0,0
"449",173,10,10,10,524,1,6,10,1,0,0,0.975,0,0.025,1,0,0
"450",174,10,10,10,1150,1,6,10,1,0,0,0.975,0,0.025,1,0,0
"451",175,10,10,10,955,1,6,10,1,0,0,0.975,0,0.025,1,0,0
"452",176,10,10,10,499,1,17,10,1,0,0,1,0,0,1,0,0
"453",177,10,10,10,789,1,6,10,1,0,0,0.975,0,0.025,1,0,0
"454",178,10,10,10,711,1,6,10,1,0,0,0.975,0,0.025,1,0,0
"455",179,10,10,10,840,1,11,10,1,0,0,1,0,0,1,0,0
"456",180,12,12,12,520,1,11,12,1,0,0,1,0,0,1,0,0
"457",181,12,12,12,705,1,11,12,1,0,0,1,0,0,1,0,0
"458",182,12,12,12,689,1,11,12,1,0,0,1,0,0,1,0,0
"459",183,12,12,12,431,1,11,12,1,0,0,1,0,0,1,0,0
"460",184,12,12,12,927,1,11,12,1,0,0,1,0,0,1,0,0
"461",187,12,12,12,779,1,11,12,1,0,0,1,0,0,1,0,0
"462",188,12,12,12,1233,1,11,12,1,0,0,1,0,0,1,0,0
"463",189,12,12,12,1299,1,11,12,1,0,0,1,0,0,1,0,0
"464",190,12,12,12,1792,1,11,12,1,0,0,1,0,0,1,0,0
"465",191,12,12,12,755,1,11,12,1,0,0,1,0,0,1,0,0
"466",192,12,12,12,1221,1,11,12,1,0,0,1,0,0,1,0,0
"467",193,12,12,12,1060,1,11,12,1,0,0,1,0,0,1,0,0
"468",194,12,12,12,1984,1,11,12,1,0,0,1,0,0,1,0,0
"469",195,12,12,12,1081,1,11,12,1,0,0,1,0,0,1,0,0
"470",196,12,12,12,685,1,11,12,1,0,0,1,0,0,1,0,0
"471",197,12,12,12,726,1,11,12,1,0,0,1,0,0,1,0,0
"472",198,10,10,10,731,1,17,10,1,0,0,1,0,0,1,0,0
"473",199,10,10,10,680,1,17,10,1,0,0,1,0,0,1,0,0
"474",200,12,12,12,1091,1,11,12,1,0,0,1,0,0,1,0,0
"475",201,12,12,12,910,1,11,12,1,0,0,1,0,0,1,0,0
"476",202,12,12,12,1080,1,11,12,1,0,0,1,0,0,1,0,0
"477",203,12,12,12,882,1,11,12,1,0,0,1,0,0,1,0,0
"478",204,12,12,12,1405,1,11,12,1,0,0,1,0,0,1,0,0
"479",205,12,12,12,1175,1,11,12,1,0,0,1,0,0,1,0,0
"480",206,12,12,12,754,1,11,12,1,0,0,1,0,0,1,0,0
"481",207,12,12,12,1363,1,11,12,1,0,0,1,0,0,1,0,0
"482",208,12,12,12,1418,1,11,12,1,0,0,1,0,0,1,0,0
"483",209,12,12,12,1122,1,11,12,1,0,0,1,0,0,1,0,0
"484",210,12,12,12,1219,1,11,12,1,0,0,1,0,0,1,0,0
"485",211,12,12,12,700,1,11,12,1,0,0,1,0,0,1,0,0
"486",212,12,12,12,804,1,11,12,1,0,0,1,0,0,1,0,0
"487",213,12,12,12,921,1,11,12,1,0,0,1,0,0,1,0,0
"488",214,10,10,10,1013,1,17,10,1,0,0,1,0,0,1,0,0
"489",215,10,10,10,1137,1,17,10,1,0,0,1,0,0,1,0,0
"490",216,10,10,10,928,1,17,10,1,0,0,1,0,0,1,0,0
"491",217,10,10,10,968,1,17,10,1,0,0,1,0,0,1,0,0
"492",218,10,10,10,1757,1,17,10,1,0,0,1,0,0,1,0,0
"493",219,10,10,10,799,1,17,10,1,0,0,1,0,0,1,0,0
"494",220,10,10,10,1416,1,17,10,1,0,0,1,0,0,1,0,0
"495",221,10,10,10,1144,1,17,10,1,0,0,1,0,0,1,0,0
"496",222,10,10,10,1630,1,17,10,1,0,0,1,0,0,1,0,0
"497",223,10,10,10,878,1,17,10,1,0,0,1,0,0,1,0,0
"498",224,10,10,10,1282,1,17,10,1,0,0,1,0,0,1,0,0
"499",225,10,10,10,1142,1,17,10,1,0,0,1,0,0,1,0,0
"500",226,10,10,10,1054,1,17,10,1,0,0,1,0,0,1,0,0
"501",227,10,10,10,955,1,17,10,1,0,0,1,0,0,1,0,0
"502",228,10,10,10,965,1,17,10,1,0,0,1,0,0,1,0,0
"503",229,10,10,10,928,1,17,10,1,0,0,1,0,0,1,0,0
"504",230,10,10,10,1507,1,17,10,1,0,0,1,0,0,1,0,0
"505",231,10,10,10,1652,1,17,10,1,0,0,1,0,0,1,0,0
"506",232,10,10,10,959,1,9,10,1,0,0,0.757,0.189,0.054,1,0,0
"507",233,10,10,10,1111,1,17,10,1,0,0,1,0,0,1,0,0
"508",234,10,10,10,1005,1,17,10,1,0,0,1,0,0,1,0,0
"509",235,10,10,10,818,1,17,10,1,0,0,1,0,0,1,0,0
"510",236,10,10,10,1468,1,17,10,1,0,0,1,0,0,1,0,0
"511",237,10,10,10,1052,1,17,10,1,0,0,1,0,0,1,0,0
"512",238,10,10,10,1012,1,17,10,1,0,0,1,0,0,1,0,0
"513",239,10,10,10,1034,1,17,10,1,0,0,1,0,0,1,0,0
"514",240,10,10,10,920,1,17,10,1,0,0,1,0,0,1,0,0
"515",241,10,10,10,874,1,17,10,1,0,0,1,0,0,1,0,0
"516",242,10,10,10,765,1,17,10,1,0,0,1,0,0,1,0,0
"517",243,10,10,10,1546,1,17,10,1,0,0,1,0,0,1,0,0
"518",244,10,10,10,1574,1,17,10,1,0,0,1,0,0,1,0,0
"519",245,10,10,10,1125,1,17,10,1,0,0,1,0,0,1,0,0
"520",246,14,14,14,1295,1,17,14,1,0,0,1,0,0,0.757,0.189,0.054
"521",247,14,14,14,1229,1,17,14,1,0,0,1,0,0,0.757,0.189,0.054
"522",248,14,14,14,1058,1,17,14,1,0,0,1,0,0,0.757,0.189,0.054
"523",249,14,14,14,1527,1,17,14,1,0,0,1,0,0,0.757,0.189,0.054
"524",250,14,14,14,1073,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"525",251,14,14,14,1450,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"526",252,14,14,14,1386,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"527",253,14,14,14,1188,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"528",254,14,14,14,1022,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"529",255,14,14,14,1095,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"530",256,14,14,14,1331,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"531",257,14,14,14,5002,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"532",258,14,14,14,1665,1,17,14,1,0,0,1,0,0,0.757,0.189,0.054
"533",259,6,6,6,578,1,17,6,1,0,0,1,0,0,0.792,0.083,0.125
"534",260,6,6,6,2473,1,17,6,1,0,0,1,0,0,0.792,0.083,0.125
"535",261,14,14,14,1356,1,17,14,1,0,0,1,0,0,0.757,0.189,0.054
"536",262,14,14,14,824,1,17,14,1,0,0,1,0,0,0.757,0.189,0.054
"537",263,14,14,14,958,1,17,14,1,0,0,1,0,0,0.757,0.189,0.054
"538",264,14,14,14,1141,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"539",265,14,14,14,1113,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"540",266,14,14,14,865,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"541",267,14,14,14,1636,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"542",268,14,14,14,930,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"543",269,14,14,14,930,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"544",270,14,14,14,9002,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"545",271,13,13,13,1090,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"546",272,13,13,13,963,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"547",273,13,13,13,865,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"548",274,10,10,10,773,1,10,10,1,0,0,0.907,0.047,0.047,1,0,0
"549",275,10,10,10,929,1,10,10,1,0,0,0.907,0.047,0.047,1,0,0
"550",276,10,10,10,1142,1,10,10,1,0,0,0.907,0.047,0.047,1,0,0
"551",277,10,10,10,891,1,17,10,1,0,0,1,0,0,1,0,0
"552",278,10,10,10,781,1,10,10,1,0,0,0.907,0.047,0.047,1,0,0
"553",279,13,13,13,686,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"554",280,13,13,13,711,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"555",281,13,13,13,795,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"556",282,13,13,13,1233,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"557",283,13,13,13,758,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"558",284,13,13,13,1349,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"559",285,10,10,10,691,1,17,10,1,0,0,1,0,0,1,0,0
"560",286,10,10,10,702,1,17,10,1,0,0,1,0,0,1,0,0
"561",287,10,10,10,593,1,17,10,1,0,0,1,0,0,1,0,0
"562",288,10,10,10,913,1,17,10,1,0,0,1,0,0,1,0,0
"563",289,10,10,10,906,1,17,10,1,0,0,1,0,0,1,0,0
"564",290,10,10,10,701,1,17,10,1,0,0,1,0,0,1,0,0
"565",291,10,10,10,1398,1,17,10,1,0,0,1,0,0,1,0,0
"566",292,10,10,10,1329,1,17,10,1,0,0,1,0,0,1,0,0
"567",293,13,13,13,1282,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"568",294,10,10,10,1160,1,17,10,1,0,0,1,0,0,1,0,0
"569",295,10,10,10,1390,1,17,10,1,0,0,1,0,0,1,0,0
"570",296,10,10,10,1133,1,17,10,1,0,0,1,0,0,1,0,0
"571",297,10,10,10,1016,1,17,10,1,0,0,1,0,0,1,0,0
"572",298,10,10,10,1441,1,17,10,1,0,0,1,0,0,1,0,0
"573",299,10,10,10,1434,1,17,10,1,0,0,1,0,0,1,0,0
"574",300,13,13,13,1339,1,9,13,1,0,0,0.757,0.189,0.054,0.907,0.047,0.047
"575",301,13,13,13,4746,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"576",302,13,13,13,1769,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"577",303,13,13,13,1339,1,10,13,1,0,0,0.907,0.047,0.047,0.907,0.047,0.047
"578",304,13,13,13,1403,1,9,13,1,0,0,0.757,0.189,0.054,0.907,0.047,0.047
"579",305,13,13,13,1456,1,9,13,1,0,0,0.757,0.189,0.054,0.907,0.047,0.047
"580",306,13,13,13,1337,1,9,13,1,0,0,0.757,0.189,0.054,0.907,0.047,0.047
"581",307,13,13,13,1452,1,9,13,1,0,0,0.757,0.189,0.054,0.907,0.047,0.047
"582",308,13,13,13,1088,1,9,13,1,0,0,0.757,0.189,0.054,0.907,0.047,0.047
"583",309,13,13,13,1245,1,9,13,1,0,0,0.757,0.189,0.054,0.907,0.047,0.047
"584",310,14,14,14,1357,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"585",311,14,14,14,1275,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"586",312,14,14,14,1386,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"587",313,14,14,14,1683,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"588",314,14,14,14,1531,1,9,14,1,0,0,0.757,0.189,0.054,0.757,0.189,0.054
"589",320,11,11,11,5227,1,6,11,0,0,1,0.975,0,0.025,0.973,0,0.027
"590",321,13,13,13,1823,1,10,13,0,1,0,0.907,0.047,0.047,0.907,0.047,0.047
"591",322,13,13,13,7611,1,10,13,0,0,1,0.907,0.047,0.047,0.907,0.047,0.047
"592",326,14,14,14,4300,1,9,14,0,0,1,0.757,0.189,0.054,0.757,0.189,0.054
"593",327,13,13,13,5070,1,10,13,0,0,1,0.907,0.047,0.047,0.907,0.047,0.047
"594",328,13,13,13,3112,1,10,13,0,1,0,0.907,0.047,0.047,0.907,0.047,0.047
"595",329,14,14,14,1159,1,9,14,0,1,0,0.757,0.189,0.054,0.757,0.189,0.054
"596",330,14,14,14,3400,1,9,14,0,1,0,0.757,0.189,0.054,0.757,0.189,0.054
"597",331,14,14,14,2587,1,9,14,0,1,0,0.757,0.189,0.054,0.757,0.189,0.054
"598",333,14,14,14,2798,1,9,14,0,1,0,0.757,0.189,0.054,0.757,0.189,0.054
"599",334,14,14,14,2404,1,9,14,0,0,1,0.757,0.189,0.054,0.757,0.189,0.054
"600",335,14,14,14,920,1,9,14,0,1,0,0.757,0.189,0.054,0.757,0.189,0.054
"601",336,14,14,14,1494,1,9,14,0,1,0,0.757,0.189,0.054,0.757,0.189,0.054
"602",337,14,14,14,1310,1,9,14,0,1,0,0.757,0.189,0.054,0.757,0.189,0.054
