"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2016","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,1,11,6,2331,11,11,1,0,0,1,0,0,65516,1160287,0,0.985828817484957,0.983887735650664,6,0.605,0.951,0.048,0.024,1,0,0,6,0.426
3,1,1,11,10,1986,11,11,1,0,0,1,0,0,65516,1160287,0,0.96513481095523,0.983887735650664,6,0.605,0.867,0.133,0.044,0.974,0.026,0,6,0.426
28,1,1,12,11,465,12,12,1,0,0,1,0,0,66370,1160287,0,0.97894192429251,0.971227797030117,11,0.723,1,0,0,0.867,0.133,0,11,0.779
80,1,1,16,5,8392,16,16,0,1,1,1,0,0,48497,1160287,0,1.38758774919576,1.32916239950696,15,0.092,0.714,0.286,0.143,0.5,0.5,0,15,0.083
83,1,1,7,12,12481,7,7,0,1,1,0,1,0,60109,1160287,0,1.00763441644608,1.07239163667486,12,0.798,0.52,0.48,0.24,0.222,0.778,0,12,0.6
87,1,1,16,15,2771,16,16,1,0,0,1,0,0,48497,1160287,0,0.96256945792538,1.32916239950696,15,0.092,1,0,0,0.8,0.2,0,15,0.083
99,1,1,8,13,2727,8,8,1,0,0,0,1,0,65988,1160287,0,0.972502585714118,0.976850168044021,13,0.434,1,0,0,0.538,0.462,0,13,0.321
134,1,1,9,16,967,9,9,1,0,0,0,1,0,66056,1160287,0,0.991408494269197,0.975844569590785,16,0.211,0.897,0.102,0.051,0.545,0.455,0,16,0.322
155,1,1,9,14,13928,9,9,1,0,0,0,1,0,66056,1160287,0,0.976642963681235,0.975844569590785,16,0.211,1,0,0,0.571,0.429,0,16,0.322
176,1,1,10,17,499,10,10,1,0,0,1,0,0,65757,1160287,0,0.97622881855049,0.980281778196829,17,0.674,1,0,0,0.685,0.315,0,17,0.671
232,1,1,10,9,959,10,10,1,0,0,0,0,0,65757,1160287,0,0.961420926945111,0.980281778196829,17,0.674,0.718,0.282,0.051,0.333,0.667,0,17,0.671
315,1,1,6,18,4705,6,6,0,1,1,0,1,0,66653,1160287,0,1.001871135979,0.967104089671716,18,0.728,0.733,0.267,0.1,0.25,0.75,0,18,0.594
338,2,1,2,2,2367,2,2,0,1,1,1,0,0,64359,1160287,0,1.00157536457821,1.00157536457821,2,1,0.031,0.969,0.219,0.412,0.588,0,2,1
355,3,1,3,8,1568,3,3,0,1,1,1,0,0,62677,1160287,0,1.18862622649202,1.02845364150947,8,0.865,0.289,0.711,0.158,0.8,0.2,0,8,0.8
387,4,1,4,1,3725,4,4,1,0,0,0,1,0,64179,1160287,0,0.887578504494167,1.00438443866201,1,0.884,0.273,0.727,0.227,0.55,0.45,0,1,0.765
392,5,1,18,7,8231,18,18,0,1,1,1,0,0,68496,1160287,0,0.941082528744582,0.941082528744582,7,1,0.316,0.684,0.158,0.6,0.4,0,7,1
400,5,1,17,4,1962,17,17,0,1,1,0,0,0,69564,1160287,0,0.926634306378139,0.926634306378139,4,1,0.174,0.826,0.304,0.462,0.538,0,4,1
415,6,1,1,3,6799,1,1,0,1,1,0,0,0,60874,1160287,0,1.05891495365655,1.05891495365655,3,1,0.387,0.613,0.129,0.238,0.762,0,3,1
