"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,7,18,16,5,24,5562,17,0.346348996846381
2,1,7,18,16,5,24,2709,17,0.346348996846381
3,1,7,18,16,5,24,3514,17,0.346348996846381
4,1,7,18,16,5,24,764,17,0.346348996846381
5,1,7,18,16,5,24,1906,17,0.346348996846381
6,1,7,18,16,5,24,2767,17,0.346348996846381
7,2,7,3,3,1,16,3339,3,0.605301590044936
8,2,7,3,3,1,16,1660,3,0.605301590044936
9,2,7,3,3,1,16,3622,3,0.605301590044936
10,2,7,3,3,1,16,1641,3,0.605301590044936
11,2,7,3,3,1,16,1863,3,0.605301590044936
12,2,7,3,3,1,16,1307,3,0.605301590044936
13,2,7,3,3,1,16,1129,3,0.605301590044936
14,2,7,3,3,1,16,1680,3,0.605301590044936
15,2,7,3,3,1,16,1763,3,0.605301590044936
16,2,7,3,3,1,16,2184,3,0.605301590044936
17,2,7,3,3,1,16,2647,3,0.605301590044936
18,2,7,3,3,1,16,1142,3,0.605301590044936
19,2,7,3,3,1,16,2931,3,0.605301590044936
20,2,7,3,3,1,16,1998,3,0.605301590044936
21,3,7,18,16,5,24,1799,17,0.346348996846381
22,3,7,18,16,5,24,2043,17,0.346348996846381
23,3,7,18,16,5,24,1491,17,0.346348996846381
24,3,7,18,16,5,24,2135,17,0.346348996846381
25,3,7,18,16,5,24,2934,17,0.346348996846381
26,3,7,18,16,5,24,2645,17,0.346348996846381
27,3,7,18,16,5,24,2486,17,0.346348996846381
28,3,7,18,16,5,24,3244,17,0.346348996846381
29,3,7,18,16,5,24,1510,17,0.346348996846381
30,3,7,18,16,5,24,1313,17,0.346348996846381
31,3,7,18,16,5,24,1545,17,0.346348996846381
32,3,7,18,16,5,24,1339,17,0.346348996846381
33,3,7,18,16,5,24,767,17,0.346348996846381
34,3,7,18,16,5,24,2807,17,0.346348996846381
35,4,7,20,7,19,23,4060,7,0.434459717733728
36,4,7,20,7,19,23,3069,7,0.434459717733728
37,4,7,20,7,19,23,4617,7,0.434459717733728
38,4,7,20,7,19,23,1972,7,0.434459717733728
39,4,7,20,7,19,23,2675,7,0.434459717733728
40,4,7,20,7,19,23,3912,7,0.434459717733728
41,4,7,20,7,19,23,3278,7,0.434459717733728
42,4,7,20,7,19,23,4149,7,0.434459717733728
43,4,7,20,7,19,23,2855,7,0.434459717733728
44,5,7,11,12,23,11,3226,22,0.176163958396182
45,5,7,11,12,23,11,1089,22,0.176163958396182
46,5,7,11,12,23,11,757,22,0.176163958396182
47,5,7,11,12,23,11,1204,22,0.176163958396182
48,5,7,11,12,23,11,2990,22,0.176163958396182
49,5,7,11,12,23,11,1588,22,0.176163958396182
50,5,7,11,12,23,11,3675,22,0.176163958396182
51,5,7,11,12,23,11,1685,22,0.176163958396182
52,5,7,11,12,23,11,2425,22,0.176163958396182
53,5,7,11,12,23,11,2704,22,0.176163958396182
54,6,7,17,17,9,18,2716,17,0.502075558335979
55,6,7,17,17,9,18,2258,17,0.502075558335979
56,6,7,17,17,9,18,1845,17,0.502075558335979
57,6,7,17,17,9,18,2254,17,0.502075558335979
58,6,7,17,17,9,18,485,17,0.502075558335979
59,6,7,17,17,9,18,1835,17,0.502075558335979
60,6,7,17,17,9,18,1158,17,0.502075558335979
61,6,7,17,17,9,18,2970,17,0.502075558335979
62,6,7,17,17,9,18,1931,17,0.502075558335979
63,6,7,17,17,9,18,739,17,0.502075558335979
64,6,7,17,17,9,18,2836,17,0.502075558335979
65,6,7,17,17,9,18,2893,17,0.502075558335979
66,6,7,17,17,9,18,3566,17,0.502075558335979
67,6,7,17,17,9,18,2195,17,0.502075558335979
68,7,7,20,4,19,23,2233,7,0.434459717733728
69,7,7,20,4,19,23,1394,7,0.434459717733728
