"seccion","munn","edon","disloc2015","disloc2013","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,23,11,7,3,7,9704,8,0.771346196495897
4,1,23,14,7,8,7,2764,8,0.771346196495897
5,1,23,14,7,8,7,5428,8,0.771346196495897
6,1,23,14,7,8,7,1299,8,0.771346196495897
7,1,23,8,7,8,7,1892,8,0.771346196495897
8,1,23,11,7,8,7,1170,8,0.771346196495897
9,1,23,11,7,8,7,875,8,0.771346196495897
10,1,23,11,7,8,7,918,8,0.771346196495897
13,1,23,13,3,1,3,3202,1,0.24636968316547
14,1,23,13,3,4,3,5245,1,0.24636968316547
15,1,23,13,5,4,5,3811,4,0.707384911625917
16,1,23,13,5,4,5,10929,4,0.707384911625917
18,1,23,9,5,4,5,1853,4,0.707384911625917
19,1,23,9,5,4,5,1921,4,0.707384911625917
20,1,23,12,5,3,5,1805,4,0.707384911625917
21,1,23,12,4,3,4,1031,5,0.332642463444632
22,1,23,12,4,3,4,1216,5,0.332642463444632
23,1,23,12,4,3,4,921,5,0.332642463444632
24,1,23,12,4,3,4,1409,5,0.332642463444632
25,1,23,12,4,3,4,870,5,0.332642463444632
26,1,23,11,4,3,4,873,5,0.332642463444632
27,1,23,11,4,3,4,1184,5,0.332642463444632
28,1,23,11,4,3,4,1502,5,0.332642463444632
29,1,23,11,7,8,7,1155,8,0.771346196495897
30,1,23,11,7,8,7,939,8,0.771346196495897
31,1,23,11,7,8,7,991,8,0.771346196495897
32,1,23,11,7,8,7,1290,8,0.771346196495897
33,1,23,11,7,8,7,742,8,0.771346196495897
34,1,23,11,7,8,7,1085,8,0.771346196495897
35,1,23,11,7,8,7,1189,8,0.771346196495897
36,1,23,8,7,8,7,1495,8,0.771346196495897
37,1,23,8,7,8,7,992,8,0.771346196495897
38,1,23,11,7,8,7,1138,8,0.771346196495897
39,1,23,11,7,8,7,636,8,0.771346196495897
40,1,23,11,7,8,7,1196,8,0.771346196495897
41,1,23,11,7,8,7,806,8,0.771346196495897
42,1,23,11,7,8,7,849,8,0.771346196495897
43,1,23,12,4,3,4,1040,5,0.332642463444632
44,1,23,12,4,3,4,1423,5,0.332642463444632
45,1,23,12,4,3,4,1400,5,0.332642463444632
46,1,23,9,5,4,5,1759,4,0.707384911625917
47,1,23,13,5,4,5,1740,4,0.707384911625917
48,1,23,13,3,4,3,1765,1,0.24636968316547
49,1,23,13,3,1,3,1642,1,0.24636968316547
50,1,23,13,3,1,3,2870,1,0.24636968316547
51,1,23,13,3,4,3,1549,1,0.24636968316547
52,1,23,13,5,4,5,1820,4,0.707384911625917
53,1,23,13,5,4,5,3415,4,0.707384911625917
54,1,23,15,5,4,5,3198,4,0.707384911625917
55,1,23,9,5,4,5,1523,4,0.707384911625917
56,1,23,9,5,4,5,1271,4,0.707384911625917
57,1,23,12,4,3,4,2007,5,0.332642463444632
58,1,23,12,4,3,4,827,5,0.332642463444632
59,1,23,12,4,3,4,1478,5,0.332642463444632
60,1,23,12,4,3,4,1973,5,0.332642463444632
61,1,23,11,4,3,4,1164,5,0.332642463444632
62,1,23,11,4,3,4,1112,5,0.332642463444632
63,1,23,11,4,3,4,986,5,0.332642463444632
64,1,23,11,4,3,4,1196,5,0.332642463444632
65,1,23,11,4,8,4,1326,5,0.332642463444632
66,1,23,11,4,8,4,1000,5,0.332642463444632
67,1,23,11,4,8,4,838,5,0.332642463444632
68,1,23,11,4,8,4,1030,5,0.332642463444632
69,1,23,11,4,8,4,749,5,0.332642463444632
70,1,23,13,3,4,3,1266,1,0.24636968316547
71,1,23,13,5,4,5,1774,4,0.707384911625917
72,1,23,13,5,4,5,2777,4,0.707384911625917
73,1,23,15,5,4,5,2671,4,0.707384911625917
74,1,23,9,5,4,5,1765,4,0.707384911625917
75,1,23,9,5,4,5,1212,4,0.707384911625917
76,1,23,9,4,5,4,2212,5,0.332642463444632
77,1,23,9,4,5,4,1184,5,0.332642463444632
78,1,23,9,4,5,4,1369,5,0.332642463444632
79,1,23,11,4,5,4,1207,5,0.332642463444632
80,1,23,11,4,5,4,840,5,0.332642463444632
81,1,23,11,4,5,4,1168,5,0.332642463444632
82,1,23,11,4,5,4,815,5,0.332642463444632
83,1,23,11,4,5,4,1399,5,0.332642463444632
84,1,23,11,4,8,4,1357,5,0.332642463444632
85,1,23,11,6,8,6,908,7,0.822379764295422
86,1,23,11,6,8,6,1275,7,0.822379764295422
87,1,23,11,6,8,6,905,7,0.822379764295422
88,1,23,11,6,8,6,811,7,0.822379764295422
89,1,23,8,6,7,6,553,7,0.822379764295422
90,1,23,8,6,7,6,1316,7,0.822379764295422
91,1,23,8,6,7,6,1632,7,0.822379764295422
92,1,23,8,6,7,6,965,7,0.822379764295422
93,1,23,8,6,7,6,1761,7,0.822379764295422
94,1,23,8,6,7,6,1298,7,0.822379764295422
95,1,23,11,6,7,6,544,7,0.822379764295422
96,1,23,11,6,8,6,871,7,0.822379764295422
97,1,23,11,6,8,6,667,7,0.822379764295422
