"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,7,18,16,5,24,5562,11,0.292093619909643
2,1,7,18,16,5,24,2709,11,0.292093619909643
3,1,7,18,16,5,24,3514,11,0.292093619909643
4,1,7,18,16,5,24,764,11,0.292093619909643
5,1,7,18,16,5,24,1906,11,0.292093619909643
6,1,7,18,16,5,24,2767,11,0.292093619909643
7,2,7,3,3,1,16,3339,1,0.505803245908787
8,2,7,3,3,1,16,1660,1,0.505803245908787
9,2,7,3,3,1,16,3622,1,0.505803245908787
10,2,7,3,3,1,16,1641,1,0.505803245908787
11,2,7,3,3,1,16,1863,1,0.505803245908787
12,2,7,3,3,1,16,1307,1,0.505803245908787
13,2,7,3,3,1,16,1129,1,0.505803245908787
14,2,7,3,3,1,16,1680,1,0.505803245908787
15,2,7,3,3,1,16,1763,1,0.505803245908787
16,2,7,3,3,1,16,2184,1,0.505803245908787
17,2,7,3,3,1,16,2647,1,0.505803245908787
18,2,7,3,3,1,16,1142,1,0.505803245908787
19,2,7,3,3,1,16,2931,1,0.505803245908787
20,2,7,3,3,1,16,1998,1,0.505803245908787
21,3,7,18,16,5,24,1799,11,0.292093619909643
22,3,7,18,16,5,24,2043,11,0.292093619909643
23,3,7,18,16,5,24,1491,11,0.292093619909643
24,3,7,18,16,5,24,2135,11,0.292093619909643
25,3,7,18,16,5,24,2934,11,0.292093619909643
26,3,7,18,16,5,24,2645,11,0.292093619909643
27,3,7,18,16,5,24,2486,11,0.292093619909643
28,3,7,18,16,5,24,3244,11,0.292093619909643
29,3,7,18,16,5,24,1510,11,0.292093619909643
30,3,7,18,16,5,24,1313,11,0.292093619909643
31,3,7,18,16,5,24,1545,11,0.292093619909643
32,3,7,18,16,5,24,1339,11,0.292093619909643
33,3,7,18,16,5,24,767,11,0.292093619909643
34,3,7,18,16,5,24,2807,11,0.292093619909643
35,4,7,20,7,19,23,4060,7,0.434815153959637
36,4,7,20,7,19,23,3069,7,0.434815153959637
37,4,7,20,7,19,23,4617,7,0.434815153959637
38,4,7,20,7,19,23,1972,7,0.434815153959637
39,4,7,20,7,19,23,2675,7,0.434815153959637
40,4,7,20,7,19,23,3912,7,0.434815153959637
41,4,7,20,7,19,23,3278,7,0.434815153959637
42,4,7,20,7,19,23,4149,7,0.434815153959637
43,4,7,20,7,19,23,2855,7,0.434815153959637
44,5,7,11,12,23,11,3226,23,0.533310737577611
45,5,7,11,12,23,11,1089,23,0.533310737577611
46,5,7,11,12,23,11,757,23,0.533310737577611
47,5,7,11,12,23,11,1204,23,0.533310737577611
48,5,7,11,12,23,11,2990,23,0.533310737577611
49,5,7,11,12,23,11,1588,23,0.533310737577611
50,5,7,11,12,23,11,3675,23,0.533310737577611
51,5,7,11,12,23,11,1685,23,0.533310737577611
52,5,7,11,12,23,11,2425,23,0.533310737577611
53,5,7,11,12,23,11,2704,23,0.533310737577611
54,6,7,17,17,9,18,2716,9,0.332971510811326
55,6,7,17,17,9,18,2258,9,0.332971510811326
56,6,7,17,17,9,18,1845,9,0.332971510811326
57,6,7,17,17,9,18,2254,9,0.332971510811326
58,6,7,17,17,9,18,485,9,0.332971510811326
59,6,7,17,17,9,18,1835,9,0.332971510811326
60,6,7,17,17,9,18,1158,9,0.332971510811326
61,6,7,17,17,9,18,2970,9,0.332971510811326
62,6,7,17,17,9,18,1931,9,0.332971510811326
63,6,7,17,17,9,18,739,9,0.332971510811326
64,6,7,17,17,9,18,2836,9,0.332971510811326
65,6,7,17,17,9,18,2893,9,0.332971510811326
66,6,7,17,17,9,18,3566,9,0.332971510811326
67,6,7,17,17,9,18,2195,9,0.332971510811326
68,7,7,20,4,19,23,2233,7,0.434815153959637
69,7,7,20,4,19,23,1394,7,0.434815153959637
70,7,7,20,4,19,23,2743,7,0.434815153959637
71,7,7,20,4,19,23,2282,7,0.434815153959637
72,8,7,23,23,9,7,2123,8,0.425655799740108
73,8,7,23,23,9,7,2054,8,0.425655799740108
74,8,7,23,23,9,7,2622,8,0.425655799740108
75,8,7,23,23,9,7,1798,8,0.425655799740108
76,8,7,23,23,9,7,2453,8,0.425655799740108
77,8,7,23,23,9,7,3884,8,0.425655799740108
78,8,7,23,23,9,7,3475,8,0.425655799740108
79,8,7,23,23,9,7,1318,8,0.425655799740108
80,8,7,23,23,9,7,2642,8,0.425655799740108
81,116,7,23,23,9,7,1287,8,0.425655799740108
82,8,7,23,23,9,7,1586,8,0.425655799740108
83,116,7,23,23,9,7,2777,8,0.425655799740108
84,8,7,23,23,9,7,1568,8,0.425655799740108
85,8,7,23,23,9,7,396,8,0.425655799740108
86,116,7,23,23,9,7,1503,8,0.425655799740108
87,116,7,23,23,9,7,2029,8,0.425655799740108
88,9,7,15,15,11,6,1760,11,0.394510873166899
89,9,7,15,15,11,6,999,11,0.394510873166899
90,9,7,15,15,11,6,1100,11,0.394510873166899
91,9,7,15,15,11,6,2815,11,0.394510873166899
92,9,7,15,15,11,6,2235,11,0.394510873166899
93,9,7,15,15,11,6,1196,11,0.394510873166899
94,9,7,15,15,11,6,584,11,0.394510873166899
95,9,7,15,15,11,6,2065,11,0.394510873166899
96,9,7,15,15,11,6,1516,11,0.394510873166899
97,9,7,15,15,11,6,1766,11,0.394510873166899
98,9,7,15,15,11,6,4297,11,0.394510873166899
99,9,7,15,15,11,6,2012,11,0.394510873166899
100,9,7,15,15,11,6,2149,11,0.394510873166899
101,9,7,15,15,11,6,354,11,0.394510873166899
102,9,7,15,15,11,6,567,11,0.394510873166899
103,9,7,15,15,11,6,1498,11,0.394510873166899
104,9,7,15,15,11,6,1641,11,0.394510873166899
105,9,7,15,15,11,6,1049,11,0.394510873166899
106,9,7,15,15,11,6,1889,11,0.394510873166899
107,9,7,15,15,11,6,665,11,0.394510873166899
108,9,7,15,15,11,6,611,11,0.394510873166899
109,9,7,15,15,11,6,1612,11,0.394510873166899
110,9,7,15,15,11,6,1885,11,0.394510873166899
111,9,7,15,15,11,6,2106,11,0.394510873166899
112,9,7,15,15,11,6,2067,11,0.394510873166899
113,10,7,17,17,9,18,2419,9,0.332971510811326
114,10,7,17,17,9,18,3006,9,0.332971510811326
115,10,7,17,17,9,18,2438,9,0.332971510811326
116,11,7,17,17,9,18,1273,9,0.332971510811326
117,11,7,17,17,9,18,2081,9,0.332971510811326
118,11,7,17,17,9,18,848,9,0.332971510811326
119,11,7,17,17,9,18,520,9,0.332971510811326
120,11,7,17,17,9,18,1232,9,0.332971510811326
121,11,7,17,17,9,18,1928,9,0.332971510811326
122,11,7,17,17,9,18,1188,9,0.332971510811326
123,11,7,17,17,9,18,1677,9,0.332971510811326
124,11,7,17,17,9,18,1827,9,0.332971510811326
125,11,7,17,17,9,18,793,9,0.332971510811326
126,11,7,17,17,9,18,1572,9,0.332971510811326
127,11,7,17,17,9,18,1516,9,0.332971510811326
128,11,7,17,17,9,18,2543,9,0.332971510811326
129,11,7,17,17,9,18,817,9,0.332971510811326
130,12,7,2,14,10,9,6772,15,0.233324405633171
131,12,7,2,14,10,9,3241,15,0.233324405633171
132,12,7,2,14,10,9,3675,15,0.233324405633171
133,12,7,2,14,10,9,2980,15,0.233324405633171
134,12,7,2,14,10,9,2819,15,0.233324405633171
135,12,7,2,14,10,9,3287,15,0.233324405633171
136,12,7,2,14,10,9,7082,15,0.233324405633171
137,12,7,2,14,10,9,1702,15,0.233324405633171
138,12,7,2,14,10,9,2443,15,0.233324405633171
139,12,7,2,14,10,9,693,15,0.233324405633171
140,12,7,2,14,10,9,1042,15,0.233324405633171
141,12,7,2,14,10,9,895,15,0.233324405633171
142,12,7,2,14,10,9,2613,15,0.233324405633171
143,12,7,2,14,10,9,3026,15,0.233324405633171
144,13,7,11,10,23,11,3384,23,0.533310737577611
145,13,7,11,10,23,11,3149,23,0.533310737577611
146,13,7,11,10,23,11,2014,23,0.533310737577611
147,13,7,11,10,23,11,3616,23,0.533310737577611
148,13,7,11,10,23,11,2407,23,0.533310737577611
149,13,7,11,10,23,11,2389,23,0.533310737577611
150,13,7,11,10,23,11,1995,23,0.533310737577611
151,13,7,11,10,23,11,4114,23,0.533310737577611
152,13,7,11,10,23,11,3175,23,0.533310737577611
153,13,7,11,10,23,11,3460,23,0.533310737577611
154,13,7,11,10,23,11,3482,23,0.533310737577611
155,14,7,11,10,23,11,1382,23,0.533310737577611
156,14,7,11,10,23,11,1492,23,0.533310737577611
157,14,7,11,10,23,11,4838,23,0.533310737577611
158,14,7,11,10,23,11,1331,23,0.533310737577611
159,14,7,11,10,23,11,2061,23,0.533310737577611
160,14,7,11,10,23,11,4112,23,0.533310737577611
161,14,7,11,10,23,11,1339,23,0.533310737577611
162,14,7,11,10,23,11,2460,23,0.533310737577611
163,15,7,24,24,12,19,2650,12,0.323394274020734
164,15,7,24,24,12,19,5065,12,0.323394274020734
165,15,7,24,24,12,19,2281,12,0.323394274020734
166,15,7,24,24,12,19,2326,12,0.323394274020734
167,15,7,24,24,12,19,1693,12,0.323394274020734
168,15,7,24,24,12,19,1163,12,0.323394274020734
169,15,7,24,24,12,19,738,12,0.323394274020734
170,15,7,24,24,12,19,1575,12,0.323394274020734
171,15,7,24,24,12,19,899,12,0.323394274020734
172,15,7,24,24,12,19,954,12,0.323394274020734
173,15,7,24,24,12,19,1855,12,0.323394274020734
174,15,7,24,24,12,19,894,12,0.323394274020734
175,15,7,24,24,12,19,1274,12,0.323394274020734
176,15,7,24,24,12,19,2215,12,0.323394274020734
177,15,7,24,24,12,19,724,12,0.323394274020734
178,15,7,24,24,12,19,2073,12,0.323394274020734
179,15,7,24,24,12,19,2137,12,0.323394274020734
180,15,7,24,24,12,19,1878,12,0.323394274020734
181,15,7,24,24,12,19,2336,12,0.323394274020734
182,15,7,24,24,12,19,2356,12,0.323394274020734
183,15,7,24,24,12,19,1631,12,0.323394274020734
184,15,7,24,24,12,19,2930,12,0.323394274020734
185,15,7,24,24,12,19,2391,12,0.323394274020734
186,16,7,9,9,20,20,1464,20,1
187,16,7,9,9,20,20,1961,20,1
188,16,7,9,9,20,20,1828,20,1
189,16,7,9,9,20,20,1091,20,1
190,16,7,9,9,20,20,756,20,1
191,16,7,9,9,20,20,652,20,1
192,16,7,9,9,20,20,1578,20,1
193,16,7,9,9,20,20,2818,20,1
194,16,7,9,9,20,20,2262,20,1
195,16,7,9,9,20,20,1389,20,1
196,16,7,9,9,20,20,850,20,1
197,17,7,14,14,13,21,2592,13,0.365523741673943
198,17,7,14,14,13,21,1436,13,0.365523741673943
199,17,7,14,14,13,21,3195,13,0.365523741673943
200,17,7,14,14,13,21,2612,13,0.365523741673943
201,17,7,14,14,13,21,970,13,0.365523741673943
202,17,7,14,14,13,21,2125,13,0.365523741673943
203,17,7,14,14,13,21,2356,13,0.365523741673943
204,17,7,14,14,13,21,1143,13,0.365523741673943
205,17,7,14,14,13,21,1593,13,0.365523741673943
206,17,7,14,14,13,21,2865,13,0.365523741673943
207,17,7,14,14,13,21,2864,13,0.365523741673943
208,17,7,14,14,13,21,3820,13,0.365523741673943
209,17,7,14,14,13,21,7093,13,0.365523741673943
210,17,7,14,14,13,21,2368,13,0.365523741673943
211,17,7,14,14,13,21,4030,13,0.365523741673943
212,17,7,14,14,13,21,2703,13,0.365523741673943
213,17,7,14,14,13,21,634,13,0.365523741673943
214,17,7,14,14,13,21,3051,13,0.365523741673943
215,17,7,14,14,13,21,1804,13,0.365523741673943
216,17,7,14,14,13,21,543,13,0.365523741673943
217,17,7,14,14,13,21,2087,13,0.365523741673943
218,17,7,14,14,13,21,966,13,0.365523741673943
219,17,7,14,14,13,21,1513,13,0.365523741673943
220,17,7,14,14,13,21,1067,13,0.365523741673943
221,17,7,14,14,13,21,2528,13,0.365523741673943
222,17,7,14,14,13,21,1026,13,0.365523741673943
223,17,7,14,14,13,21,5244,13,0.365523741673943
224,17,7,14,14,13,21,1679,13,0.365523741673943
225,17,7,14,14,13,21,1603,13,0.365523741673943
226,17,7,14,14,13,21,709,13,0.365523741673943
227,17,7,14,14,13,21,427,13,0.365523741673943
228,17,7,14,14,13,21,885,13,0.365523741673943
229,17,7,14,14,13,21,1223,13,0.365523741673943
230,17,7,14,14,13,21,1879,13,0.365523741673943
231,17,7,14,14,13,21,1474,13,0.365523741673943
232,17,7,14,14,13,21,1823,13,0.365523741673943
233,17,7,14,14,13,21,1439,13,0.365523741673943
234,18,7,12,13,4,12,1431,4,0.539092220420183
235,18,7,12,13,4,12,1556,4,0.539092220420183
236,18,7,12,13,4,12,1112,4,0.539092220420183
237,18,7,12,13,4,12,2499,4,0.539092220420183
238,18,7,12,13,4,12,2223,4,0.539092220420183
239,19,7,6,6,6,8,6070,6,0.719921071553987
240,19,7,6,6,6,8,3263,6,0.719921071553987
241,19,7,6,6,6,8,1055,6,0.719921071553987
242,19,7,6,6,6,8,5573,6,0.719921071553987
243,19,7,6,6,6,8,2184,6,0.719921071553987
244,19,7,6,6,6,8,4440,6,0.719921071553987
245,19,7,6,6,6,8,839,6,0.719921071553987
246,19,7,6,6,6,8,1127,6,0.719921071553987
247,19,7,6,6,6,8,1308,6,0.719921071553987
