"seccion","munn","edon","disloc2018","disloc2011","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2011","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e"
11,1,3,2,9,628,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.658,2,0.269,0.56,0.44,0.2,0,0,1,10,0.484,2,0.343
12,1,3,2,9,396,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.658,2,0.269,0.56,0.44,0.2,0,0,1,10,0.484,2,0.343
13,1,3,2,9,1409,4,2,0,1,1,0,0,0,36188,573075,0,1.94373405871819,0.989753164032276,11,0.261,2,0.269,0.56,0.44,0.2,0,0,1,11,0.319,2,0.343
14,1,3,2,9,711,2,2,0,1,1,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.658,2,0.269,0.56,0.44,0.2,0,0,1,10,0.484,2,0.343
15,1,3,2,9,722,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.658,2,0.269,0.56,0.44,0.2,0,0,1,10,0.484,2,0.343
16,1,3,2,9,1481,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.658,2,0.269,0.56,0.44,0.2,0,0,1,10,0.484,2,0.343
17,1,3,2,9,612,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.658,2,0.269,0.56,0.44,0.2,0,0,1,10,0.484,2,0.343
18,1,3,4,10,1331,2,4,1,0,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
19,1,3,4,10,1148,2,4,1,0,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
20,1,3,2,10,1667,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
21,1,3,2,10,1435,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
22,1,3,2,10,2188,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
23,1,3,2,10,1140,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
24,1,3,2,10,824,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
25,1,3,2,10,1224,2,2,1,0,0,0,0,0,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
26,1,3,2,10,1199,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
27,1,3,2,10,1289,2,2,1,0,0,0,0,0,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
28,1,3,2,10,4007,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
29,1,3,2,10,2084,2,2,1,0,0,0,0,0,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
30,1,3,2,10,2203,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
31,1,3,2,10,1424,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
32,1,3,2,10,1525,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.658,2,0.658,0.789,0.211,0,0,0,1,10,0.484,2,0.484
33,1,3,2,9,401,4,2,0,1,1,0,0,0,36188,573075,0,1.94373405871819,0.989753164032276,11,0.261,2,0.269,0.56,0.44,0.2,0,0,1,11,0.319,2,0.343
34,1,3,2,9,934,4,2,0,1,1,0,0,0,36188,573075,0,1.94373405871819,0.989753164032276,11,0.261,2,0.269,0.56,0.44,0.2,0,0,1,11,0.319,2,0.343
35,1,3,2,9,160,4,2,0,1,0,0,0,0,36188,573075,0,1.94373405871819,0.989753164032276,11,0.261,2,0.269,0.56,0.44,0.2,0,0,1,11,0.319,2,0.343
36,1,3,2,10,472,4,2,0,1,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,11,0.261,2,0.658,0.789,0.211,0,0,0,1,11,0.319,2,0.484
37,1,3,4,10,344,4,4,0,1,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,11,0.261,2,0.658,0.789,0.211,0,0,0,1,11,0.319,2,0.484
38,1,3,4,10,191,4,4,0,1,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,11,0.261,2,0.658,0.789,0.211,0,0,0,1,11,0.319,2,0.484
39,1,3,2,10,212,4,2,0,1,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,11,0.261,2,0.658,0.789,0.211,0,0,0,1,11,0.319,2,0.484
40,1,3,4,11,988,4,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
41,1,3,4,11,1258,4,4,1,0,0,1,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
42,1,3,4,11,1682,4,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
43,1,3,4,11,1471,4,4,0,1,1,1,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
44,1,3,4,11,921,4,4,1,0,0,0,0,1,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
45,1,3,4,11,1039,4,4,0,1,1,0,0,1,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
46,1,3,4,11,833,4,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
47,1,3,4,11,1230,4,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
48,1,3,4,11,1536,3,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,15,0.271,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,15,0.295,4,0.319
49,1,3,4,11,164,4,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
50,1,3,4,11,238,4,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
51,1,3,4,11,311,4,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
52,1,3,4,11,510,4,4,0,1,0,0,1,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
53,1,3,4,11,361,4,4,0,1,0,0,1,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
54,1,3,4,11,1256,4,4,0,1,0,0,0,1,34508,573075,0,1.59912436378248,1.0379386663962,11,0.261,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,11,0.319,4,0.319
55,1,3,4,11,475,3,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,15,0.271,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,15,0.295,4,0.319
56,1,3,4,11,715,3,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,15,0.271,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,15,0.295,4,0.319
57,1,3,4,11,851,3,4,1,0,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,15,0.271,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,15,0.295,4,0.319
58,1,3,4,11,646,3,4,1,0,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,15,0.271,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,15,0.295,4,0.319
59,1,3,2,11,1254,3,2,0,1,1,0,0,0,36188,573075,0,1.59912436378248,0.989753164032276,15,0.271,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,15,0.295,4,0.319
60,1,3,2,11,1471,3,2,1,0,0,0,0,0,36188,573075,0,1.59912436378248,0.989753164032276,15,0.271,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,15,0.295,4,0.319
61,1,3,2,11,2974,3,2,1,0,0,0,1,0,36188,573075,0,1.59912436378248,0.989753164032276,15,0.271,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,15,0.295,4,0.319
62,1,3,2,11,142,3,2,0,1,0,0,0,0,36188,573075,0,1.59912436378248,0.989753164032276,15,0.271,4,0.261,0.188,0.812,0.25,0.25,0.375,0.375,15,0.295,4,0.319
63,1,3,4,12,89,3,4,0,1,0,0,0,1,34508,573075,0,1.73633835078534,1.0379386663962,15,0.271,4,0.408,0.286,0.715,0.048,0.333,0,0.667,15,0.295,4,0.234
66,1,3,4,12,143,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,15,0.271,4,0.408,0.286,0.715,0.048,0.333,0,0.667,15,0.295,4,0.234
67,1,3,4,12,551,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,15,0.271,4,0.408,0.286,0.715,0.048,0.333,0,0.667,15,0.295,4,0.234
68,1,3,4,12,488,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,15,0.271,4,0.408,0.286,0.715,0.048,0.333,0,0.667,15,0.295,4,0.234
69,1,3,4,12,660,3,4,0,1,0,0,0,1,34508,573075,0,1.73633835078534,1.0379386663962,15,0.271,4,0.408,0.286,0.715,0.048,0.333,0,0.667,15,0.295,4,0.234
70,1,3,4,12,510,3,4,0,1,0,0,0,1,34508,573075,0,1.73633835078534,1.0379386663962,15,0.271,4,0.408,0.286,0.715,0.048,0.333,0,0.667,15,0.295,4,0.234
71,1,3,4,12,165,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,15,0.271,4,0.408,0.286,0.715,0.048,0.333,0,0.667,15,0.295,4,0.234
72,1,3,4,12,517,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,15,0.271,4,0.408,0.286,0.715,0.048,0.333,0,0.667,15,0.295,4,0.234
73,1,3,4,12,766,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,15,0.271,4,0.408,0.286,0.715,0.048,0.333,0,0.667,15,0.295,4,0.234
74,1,3,4,12,147,4,4,0,1,0,0,0,1,34508,573075,0,1.73633835078534,1.0379386663962,11,0.261,4,0.408,0.286,0.715,0.048,0.333,0,0.667,11,0.319,4,0.234
75,2,3,1,13,1123,1,1,0,1,1,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,14,0.793,3,0.282,0.429,0.571,0.19,0,0.333,0.667,14,0.6,3,0.229
76,2,3,1,13,1722,1,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,14,0.793,3,0.282,0.429,0.571,0.19,0,0.333,0.667,14,0.6,3,0.229
77,2,3,1,13,844,1,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,14,0.793,3,0.282,0.429,0.571,0.19,0,0.333,0.667,14,0.6,3,0.229
78,2,3,1,13,1343,1,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,14,0.793,3,0.282,0.429,0.571,0.19,0,0.333,0.667,14,0.6,3,0.229
79,2,3,1,13,615,3,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
80,2,3,1,13,1236,3,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
81,2,3,1,13,920,1,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,14,0.793,3,0.282,0.429,0.571,0.19,0,0.333,0.667,14,0.6,3,0.229
82,2,3,1,13,938,1,1,1,0,0,0,1,0,37873,573075,0,1.8817477934223,0.945718255749479,14,0.793,3,0.282,0.429,0.571,0.19,0,0.333,0.667,14,0.6,3,0.229
83,2,3,1,13,3274,3,1,0,1,1,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
84,2,3,1,13,394,3,1,0,1,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
85,2,3,1,13,1711,3,1,0,1,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
86,2,3,1,13,159,3,1,0,1,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
87,2,3,1,13,398,3,1,0,1,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
88,2,3,1,13,1850,3,1,0,1,1,0,0,1,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
89,2,3,1,13,988,3,1,1,0,0,0,0,1,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
90,2,3,1,13,682,3,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
91,2,3,1,13,837,3,1,0,1,1,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,15,0.271,3,0.282,0.429,0.571,0.19,0,0.333,0.667,15,0.295,3,0.229
