"seccion","munn","edon","disloc2018","disloc2011","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2011","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,3,4,9,864,4,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
2,1,3,4,9,769,4,4,0,1,1,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
3,1,3,4,9,2154,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
4,1,3,4,9,713,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
5,1,3,4,9,1292,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
6,1,3,4,9,1046,4,4,1,0,0,0,0,0,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
7,1,3,4,9,1254,4,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
8,1,3,4,9,625,2,4,1,0,0,0,0,0,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
9,1,3,4,9,427,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
10,1,3,4,9,1829,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.408,2,0.158,0.56,0.44,0.2,0,0,1,11,0.396,2,0.256,2,2
11,1,3,2,9,628,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.584,2,0.158,0.56,0.44,0.2,0,0,1,10,0.455,2,0.256,2,2
12,1,3,2,9,396,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.584,2,0.158,0.56,0.44,0.2,0,0,1,10,0.455,2,0.256,2,2
13,1,3,2,9,1409,4,2,0,1,1,0,0,0,36188,573075,0,1.94373405871819,0.989753164032276,10,0.584,2,0.158,0.56,0.44,0.2,0,0,1,10,0.455,2,0.256,2,2
14,1,3,2,9,711,2,2,0,1,1,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.584,2,0.158,0.56,0.44,0.2,0,0,1,10,0.455,2,0.256,2,2
15,1,3,2,9,722,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.584,2,0.158,0.56,0.44,0.2,0,0,1,10,0.455,2,0.256,2,2
16,1,3,2,9,1481,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.584,2,0.158,0.56,0.44,0.2,0,0,1,10,0.455,2,0.256,2,2
17,1,3,2,9,612,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.584,2,0.158,0.56,0.44,0.2,0,0,1,10,0.455,2,0.256,2,2
18,1,3,4,10,1331,2,4,1,0,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,11,0.408,2,0.584,0.789,0.211,0,0,0,1,11,0.396,2,0.455,2,2
19,1,3,4,10,1148,2,4,1,0,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,11,0.408,2,0.584,0.789,0.211,0,0,0,1,11,0.396,2,0.455,2,2
20,1,3,2,10,1667,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
21,1,3,2,10,1435,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
22,1,3,2,10,2188,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
23,1,3,2,10,1140,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
24,1,3,2,10,824,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
25,1,3,2,10,1224,2,2,1,0,0,0,0,0,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
26,1,3,2,10,1199,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
27,1,3,2,10,1289,2,2,1,0,0,0,0,0,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
28,1,3,2,10,4007,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
29,1,3,2,10,2084,2,2,1,0,0,0,0,0,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
30,1,3,2,10,2203,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
31,1,3,2,10,1424,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.584,2,0.584,0.789,0.211,0,0,0,1,10,0.455,2,0.455,2,2
