"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2016","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e"
1,1,8,11,1,732,1,1,0,1,1,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
2,1,8,11,1,559,1,1,1,0,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
3,1,8,11,1,835,1,1,1,0,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
4,1,8,11,1,728,1,1,1,0,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
5,1,8,11,1,1094,1,1,1,0,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
6,1,8,11,1,2581,1,1,0,1,1,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
7,1,8,11,1,1070,1,1,1,0,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
8,1,8,11,1,1183,1,1,1,0,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
10,1,8,11,1,263,1,1,0,1,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
11,1,8,11,1,117,1,1,0,1,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
12,1,8,11,1,297,1,1,0,1,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
13,1,8,11,1,612,1,1,0,1,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
14,1,8,11,1,660,1,1,0,1,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
15,1,8,11,1,504,1,1,0,1,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
16,1,8,11,1,224,1,1,0,1,0,0,1,0,158480,3296689,0,1.12516518996846,0.945542024230187,10,0.634,4,0.62,0.54,0.46,0.098,0.063,0.929,0.008,10,0.534,4,0.509
17,2,8,11,10,3914,1,1,1,0,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
18,2,8,11,10,1772,1,1,1,0,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
19,2,8,11,10,1941,1,1,1,0,0,0,0,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
20,2,8,11,10,936,1,1,1,0,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
21,2,8,11,10,883,1,1,1,0,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
22,2,8,11,10,1004,1,1,1,0,0,0,0,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
23,2,8,11,10,1310,1,1,1,0,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
24,2,8,11,10,1171,1,1,1,0,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
25,2,8,11,10,700,1,1,1,0,0,0,0,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
26,2,8,11,10,858,1,1,1,0,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
27,2,8,11,10,1221,1,1,1,0,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
28,2,8,11,10,2022,1,1,1,0,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
30,2,8,11,10,248,1,1,0,1,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
31,2,8,11,10,206,1,1,0,1,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
32,2,8,11,10,610,1,1,0,1,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
33,2,8,11,10,799,1,1,0,1,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
34,2,8,11,10,1507,1,1,0,1,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
35,2,8,11,10,308,1,1,0,1,0,0,0,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
36,2,8,11,10,121,1,1,0,1,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
37,2,8,11,10,148,1,1,0,1,0,0,1,0,158480,3296689,0,1.11857201507857,0.945542024230187,10,0.634,1,0.634,0.41,0.59,0.076,0.287,0.713,0,10,0.534,1,0.534
38,3,8,20,22,1133,3,2,0,1,1,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
39,3,8,20,22,1358,3,2,1,0,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
40,3,8,20,22,899,3,2,1,0,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
41,3,8,20,22,848,3,2,0,1,1,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
42,3,8,20,22,10,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
43,3,8,20,22,360,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
44,3,8,20,22,41,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
45,3,8,20,22,147,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
46,3,8,20,22,205,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
47,3,8,20,22,155,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
48,3,8,20,22,335,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
49,3,8,20,22,265,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
50,3,8,20,22,279,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
51,3,8,20,22,199,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
52,3,8,20,22,296,3,2,0,1,0,0,1,0,143960,3296689,0,1.03036793575048,1.04091066963045,12,0.853,2,0.669,0.546,0.454,0.088,0.167,0.833,0,12,0.734,2,0.492
